  x,y,z,rho,u,v,w,p
     1.188281,      0.173811,      0.100000,      0.691192,    304.506592,   -140.574860,      0.000000,  48160.070312
     1.530940,     -0.109162,      0.100000,      0.688178,    301.853485,   -149.051651,      0.000000,  47858.390625
     1.886834,     -0.410104,      0.100000,      0.685163,    300.511963,   -154.512207,      0.000000,  47557.523438
     2.253840,     -0.720652,      0.100000,      0.682148,    298.226227,   -161.540314,      0.000000,  47257.453125
     2.630492,     -1.045960,      0.100000,      0.679134,    295.925049,   -168.280701,      0.000000,  46958.191406
     3.015704,     -1.384944,      0.100000,      0.676119,    293.965668,   -174.164459,      0.000000,  46659.718750
     3.408636,     -1.736242,      0.100000,      0.673105,    292.193604,   -179.538864,      0.000000,  46362.058594
     3.808608,     -2.098924,      0.100000,      0.670090,    290.594208,   -184.476868,      0.000000,  46065.210938
     4.215084,     -2.472186,      0.100000,      0.667075,    289.146637,   -189.048904,      0.000000,  45769.152344
     4.627592,     -2.855358,      0.100000,      0.664061,    288.145966,   -192.844208,      0.000000,  45473.902344
     5.045740,     -3.247402,      0.100000,      0.661046,    287.125580,   -196.598038,      0.000000,  45179.449219
     5.469192,     -3.648030,      0.100000,      0.658032,    286.009491,   -200.420944,      0.000000,  44885.796875
     5.897668,     -4.057102,      0.100000,      0.655017,    284.904419,   -204.158539,      0.000000,  44592.953125
     6.330868,     -4.474466,      0.100000,      0.652002,    283.824188,   -207.796738,      0.000000,  44300.914062
     6.768616,     -4.900102,      0.100000,      0.648988,    282.836090,   -211.251083,      0.000000,  44009.679688
     7.210648,     -5.333356,      0.100000,      0.645973,    281.924500,   -214.552124,      0.000000,  43719.242188
     7.656836,     -5.773953,      0.100000,      0.642959,    281.154968,   -217.623230,      0.000000,  43429.609375
     8.106976,     -6.221494,      0.100000,      0.639944,    280.300323,   -220.764191,      0.000000,  43140.777344
     8.560905,     -6.675938,      0.100000,      0.636930,    279.499176,   -223.798111,      0.000000,  42852.753906
     9.018524,     -7.137081,      0.100000,      0.633915,    278.703888,   -226.788345,      0.000000,  42565.527344
     9.479652,     -7.604749,      0.100000,      0.630900,    277.960510,   -229.681122,      0.000000,  42279.101562
     9.944223,     -8.078771,      0.100000,      0.627886,    277.234924,   -232.521118,      0.000000,  41993.480469
    10.412100,     -8.558976,      0.100000,      0.624871,    276.517944,   -235.321198,      0.000000,  41708.671875
    10.883163,     -9.045254,      0.100000,      0.621857,    275.862213,   -238.021912,      0.000000,  41424.652344
    11.357351,     -9.537384,      0.100000,      0.618842,    274.666840,   -241.312714,      0.000000,  41141.449219
    11.834560,    -10.036040,      0.100000,      0.615827,    274.083618,   -243.873642,      0.000000,  40859.042969
    12.314660,    -10.540110,      0.100000,      0.612813,    273.727722,   -246.160446,      0.000000,  40577.433594
    12.797720,    -11.049372,      0.100000,      0.609798,    273.458923,   -248.336319,      0.000000,  40296.628906
    13.283480,    -11.563504,      0.100000,      0.606784,    273.317322,   -250.360428,      0.000000,  40016.628906
    13.771980,    -12.082350,      0.100000,      0.603769,    273.304321,   -252.235275,      0.000000,  39737.433594
    14.263120,    -12.605556,      0.100000,      0.600754,    274.183014,   -253.140106,      0.000000,  39459.039062
    14.756880,    -13.131706,      0.100000,      0.597740,    274.192474,   -254.982880,      0.000000,  39181.449219
    15.253139,    -13.662105,      0.100000,      0.594725,    274.124176,   -256.901489,      0.000000,  38904.656250
    15.751860,    -14.196840,      0.100000,      0.591711,    274.050690,   -258.817596,      0.000000,  38628.667969
    16.253000,    -14.735763,      0.100000,      0.588696,    273.890625,   -260.816589,      0.000000,  38353.484375
    16.756540,    -15.279114,      0.100000,      0.585681,    273.242371,   -263.313873,      0.000000,  38079.105469
    17.262381,    -15.827517,      0.100000,      0.582667,    271.509155,   -266.900299,      0.000000,  37805.527344
    17.770479,    -16.382736,      0.100000,      0.579652,    271.004425,   -269.202728,      0.000000,  37532.761719
    18.280880,    -16.942684,      0.100000,      0.576638,    270.537018,   -271.453400,      0.000000,  37260.785156
    18.793381,    -17.507347,      0.100000,      0.573623,    270.169403,   -273.592102,      0.000000,  36989.613281
    19.308121,    -18.076468,      0.100000,      0.570608,    269.826355,   -275.695404,      0.000000,  36719.242188
