  x,y,z,rho,u,v,w,p
     9.090910,      0.266667,      0.000000,      1.026927,    141.924057,     -0.233429,      0.000000,  85521.054688
     9.242420,      0.266667,      0.000000,      1.026531,    142.216904,     -0.206243,      0.000000,  85474.937500
     9.393940,      0.266667,      0.000000,      1.026182,    142.474411,     -0.183077,      0.000000,  85434.375000
     9.545450,      0.266667,      0.000000,      1.025874,    142.701843,     -0.163249,      0.000000,  85398.546875
     9.696970,      0.266667,      0.000000,      1.025600,    142.903503,     -0.146211,      0.000000,  85366.750000
     9.848480,      0.266667,      0.000000,      1.025356,    143.083038,     -0.131543,      0.000000,  85338.460938
    10.000000,      0.266667,      0.000000,      1.025138,    143.243591,     -0.118882,      0.000000,  85313.156250
    10.151520,      0.266667,      0.000000,      1.024941,    143.387772,     -0.107904,      0.000000,  85290.429688
    10.303030,      0.266667,      0.000000,      1.024764,    143.517807,     -0.098357,      0.000000,  85269.968750
    10.454550,      0.266667,      0.000000,      1.024604,    143.635574,     -0.090051,      0.000000,  85251.429688
    10.606060,      0.266667,      0.000000,      1.024458,    143.742691,     -0.082796,      0.000000,  85234.562500
    10.757580,      0.266667,      0.000000,      1.024324,    143.840622,     -0.076436,      0.000000,  85219.179688
    10.909090,      0.266667,      0.000000,      1.024202,    143.930527,     -0.070871,      0.000000,  85205.054688
    11.060610,      0.266667,      0.000000,      1.024088,    144.013550,     -0.066030,      0.000000,  85192.023438
    11.212120,      0.266667,      0.000000,      1.023983,    144.090500,     -0.061841,      0.000000,  85179.937500
    11.363640,      0.266667,      0.000000,      1.023886,    144.162201,     -0.058214,      0.000000,  85168.687500
    11.515150,      0.266667,      0.000000,      1.023794,    144.229248,     -0.055047,      0.000000,  85158.132812
    11.666670,      0.266667,      0.000000,      1.023707,    144.292282,     -0.052251,      0.000000,  85148.203125
    11.818180,      0.266667,      0.000000,      1.023625,    144.351791,     -0.049760,      0.000000,  85138.789062
    11.969700,      0.266667,      0.000000,      1.023547,    144.408203,     -0.047505,      0.000000,  85129.851562
    12.121210,      0.266667,      0.000000,      1.023473,    144.461960,     -0.045423,      0.000000,  85121.343750
    12.272730,      0.266667,      0.000000,      1.023401,    144.513367,     -0.043505,      0.000000,  85113.218750
    12.424240,      0.266667,      0.000000,      1.023333,    144.562698,     -0.041763,      0.000000,  85105.421875
    12.575760,      0.266667,      0.000000,      1.023267,    144.610229,     -0.040200,      0.000000,  85097.890625
    12.727270,      0.266667,      0.000000,      1.023204,    144.656113,     -0.038813,      0.000000,  85090.609375
    12.878790,      0.266667,      0.000000,      1.023142,    144.700470,     -0.037593,      0.000000,  85083.531250
    13.030300,      0.266667,      0.000000,      1.023081,    144.743607,     -0.036526,      0.000000,  85076.640625
    13.181820,      0.266667,      0.000000,      1.023023,    144.785538,     -0.035599,      0.000000,  85069.921875
    13.333330,      0.266667,      0.000000,      1.022965,    144.826431,     -0.034783,      0.000000,  85063.382812
    13.484850,      0.266667,      0.000000,      1.022910,    144.866364,     -0.034051,      0.000000,  85056.984375
    13.636360,      0.266667,      0.000000,      1.022855,    144.905350,     -0.033355,      0.000000,  85050.742188
    13.787880,      0.266667,      0.000000,      1.022801,    144.943466,     -0.032645,      0.000000,  85044.593750
    13.939390,      0.266667,      0.000000,      1.022749,    144.980743,     -0.031900,      0.000000,  85038.570312
    14.090910,      0.266667,      0.000000,      1.022697,    145.017166,     -0.031102,      0.000000,  85032.656250
    14.242420,      0.266667,      0.000000,      1.022647,    145.052795,     -0.030219,      0.000000,  85026.898438
    14.393940,      0.266667,      0.000000,      1.022597,    145.087418,     -0.029261,      0.000000,  85021.250000
    14.545450,      0.266667,      0.000000,      1.022550,    145.121429,     -0.028201,      0.000000,  85015.906250
    14.696970,      0.266667,      0.000000,      1.022502,    145.153000,     -0.026481,      0.000000,  85010.335938
    14.848480,      0.266667,      0.000000,      1.022471,    145.185715,     -0.024382,      0.000000,  85005.992188
    15.000000,      0.266667,      0.000000,      1.022465,    145.210144,     -0.023102,      0.000000,  85004.281250
     0.000000,      0.400000,      0.000000,      1.051777,    152.886429,      0.108624,      0.000000,  87078.226562
     0.151520,      0.400000,      0.000000,      1.051851,    152.817963,      0.211458,      0.000000,  87086.773438
     0.303030,      0.400000,      0.000000,      1.052035,    152.660675,      0.367200,      0.000000,  87108.132812
     0.454550,      0.400000,      0.000000,      1.052359,    152.393921,      0.532895,      0.000000,  87145.679688
     0.606060,      0.400000,      0.000000,      1.052830,    152.011658,      0.717406,      0.000000,  87200.351562
     0.757580,      0.400000,      0.000000,      1.053466,    151.501602,      0.930780,      0.000000,  87274.320312
     0.909090,      0.400000,      0.000000,      1.054290,    150.845688,      1.185207,      0.000000,  87370.085938
