  x,y,z,rho,u,v,w,p
     9.152540,      0.300000,      0.000000,      1.015762,    138.094162,     -0.230852,      0.000000,  85171.929688
     9.322030,      0.300000,      0.000000,      1.015410,    138.366241,     -0.207336,      0.000000,  85131.187500
     9.491530,      0.300000,      0.000000,      1.015104,    138.608322,     -0.186824,      0.000000,  85095.515625
     9.661020,      0.300000,      0.000000,      1.014835,    138.821808,     -0.166801,      0.000000,  85062.531250
     9.830510,      0.300000,      0.000000,      1.014695,    139.034058,     -0.150155,      0.000000,  85040.335938
    10.000000,      0.300000,      0.000000,      1.014680,    139.186554,     -0.141517,      0.000000,  85032.500000
     0.000000,      0.450000,      0.000000,      1.053579,    151.573624,      0.048545,      0.000000,  87287.085938
     0.169490,      0.450000,      0.000000,      1.053597,    151.550644,      0.081103,      0.000000,  87289.296875
     0.338980,      0.450000,      0.000000,      1.053647,    151.499557,      0.130487,      0.000000,  87295.093750
     0.508470,      0.450000,      0.000000,      1.053738,    151.414886,      0.183579,      0.000000,  87305.554688
     0.677970,      0.450000,      0.000000,      1.053870,    151.294647,      0.243992,      0.000000,  87320.960938
     0.847460,      0.450000,      0.000000,      1.054051,    151.134476,      0.315361,      0.000000,  87341.937500
     1.016950,      0.450000,      0.000000,      1.054287,    150.927750,      0.401469,      0.000000,  87369.375000
     1.186440,      0.450000,      0.000000,      1.054589,    150.665314,      0.506996,      0.000000,  87404.500000
     1.355930,      0.450000,      0.000000,      1.054970,    150.335037,      0.638057,      0.000000,  87448.851562
     1.525420,      0.450000,      0.000000,      1.055448,    149.921158,      0.802831,      0.000000,  87504.414062
     1.694920,      0.450000,      0.000000,      1.056043,    149.403259,      1.012405,      0.000000,  87573.781250
     1.864410,      0.450000,      0.000000,      1.056783,    148.754929,      1.282103,      0.000000,  87660.242188
     2.033900,      0.450000,      0.000000,      1.057704,    147.942047,      1.633727,      0.000000,  87767.914062
     2.203390,      0.450000,      0.000000,      1.058843,    146.919159,      2.099120,      0.000000,  87901.492188
     2.372880,      0.450000,      0.000000,      1.060233,    145.620651,      2.722766,      0.000000,  88065.328125
     2.542370,      0.450000,      0.000000,      1.061973,    143.962067,      3.562598,      0.000000,  88271.867188
     2.711860,      0.450000,      0.000000,      1.064350,    141.860931,      4.758926,      0.000000,  88556.867188
     2.881360,      0.450000,      0.000000,      1.067168,    139.142258,      6.815377,      0.000000,  88901.148438
     3.050850,      0.450680,      0.000000,      1.070254,    136.195633,     10.591036,      0.000000,  89287.242188
     3.220340,      0.462597,      0.000000,      1.072492,    134.542221,     16.384262,      0.000000,  89583.101562
     3.389830,      0.488607,      0.000000,      1.071649,    135.534378,     23.406654,      0.000000,  89525.187500
     3.559320,      0.526874,      0.000000,      1.066676,    139.468491,     30.493706,      0.000000,  88990.531250
     3.728810,      0.574695,      0.000000,      1.057402,    146.137436,     36.764664,      0.000000,  87962.460938
     3.898310,      0.628695,      0.000000,      1.043905,    155.253906,     41.603249,      0.000000,  86455.210938
     4.067800,      0.685084,      0.000000,      1.026496,    166.468063,     44.448196,      0.000000,  84510.851562
     4.237290,      0.739884,      0.000000,      1.005883,    179.246078,     44.714268,      0.000000,  82217.734375
     4.406780,      0.789226,      0.000000,      0.983384,    192.733871,     41.850876,      0.000000,  79731.765625
     4.576270,      0.829644,      0.000000,      0.961006,    205.668671,     35.485821,      0.000000,  77282.398438
     4.745760,      0.858280,      0.000000,      0.941307,    216.391129,     25.618757,      0.000000,  75153.875000
     4.915250,      0.873122,      0.000000,      0.926962,    223.052017,     12.821512,      0.000000,  73636.992188
     5.084750,      0.873122,      0.000000,      0.920017,    224.096832,     -1.648156,      0.000000,  72954.320312
     5.254240,      0.858280,      0.000000,      0.921114,    218.934265,    -15.966361,      0.000000,  73181.195312
     5.423730,      0.829644,      0.000000,      0.929236,    208.363403,    -28.188452,      0.000000,  74213.843750
     5.593220,      0.789226,      0.000000,      0.942319,    194.304321,    -36.868877,      0.000000,  75824.554688
     5.762710,      0.739884,      0.000000,      0.958144,    178.986938,    -41.465538,      0.000000,  77758.468750
     5.932200,      0.685084,      0.000000,      0.974826,    164.243927,    -42.279877,      0.000000,  79792.726562
