  x,y,z,rho,u,v,w,p
     5.454550,      0.648251,      0.000000,      0.963242,    183.381775,    -54.531834,      0.000000,  77761.757812
     5.606060,      0.597039,      0.000000,      0.983047,    170.050858,    -53.802567,      0.000000,  80058.859375
     5.757580,      0.543997,      0.000000,      1.000583,    158.334274,    -51.321350,      0.000000,  82107.703125
     5.909090,      0.491059,      0.000000,      1.015703,    148.358154,    -47.523033,      0.000000,  83885.031250
     6.060610,      0.440127,      0.000000,      1.028397,    140.145218,    -42.767258,      0.000000,  85384.781250
     6.212120,      0.393049,      0.000000,      1.038749,    133.668777,    -37.337650,      0.000000,  86612.890625
     6.363640,      0.351525,      0.000000,      1.046846,    128.895767,    -31.451725,      0.000000,  87576.992188
     6.515150,      0.317048,      0.000000,      1.052763,    125.819069,    -25.280727,      0.000000,  88284.351562
     6.666670,      0.290877,      0.000000,      1.056452,    124.500084,    -18.930265,      0.000000,  88728.359375
     6.818180,      0.273947,      0.000000,      1.057835,    125.160065,    -12.564096,      0.000000,  88899.929688
     6.969700,      0.266872,      0.000000,      1.056699,    128.398270,     -6.962406,      0.000000,  88772.960938
     7.121210,      0.266667,      0.000000,      1.051388,    133.307861,     -3.315495,      0.000000,  88152.210938
     7.272730,      0.266667,      0.000000,      1.045242,    137.368240,     -1.791353,      0.000000,  87431.281250
     7.424240,      0.266667,      0.000000,      1.041667,    139.969299,     -1.362349,      0.000000,  87012.554688
     7.575760,      0.266667,      0.000000,      1.039005,    141.906281,     -1.150799,      0.000000,  86701.046875
     7.727270,      0.266667,      0.000000,      1.036862,    143.439713,     -0.951355,      0.000000,  86450.414062
     7.878790,      0.266667,      0.000000,      1.035106,    144.688339,     -0.782308,      0.000000,  86245.109375
     8.030300,      0.266667,      0.000000,      1.033659,    145.718170,     -0.650803,      0.000000,  86076.031250
     8.181820,      0.266667,      0.000000,      1.032455,    146.575745,     -0.547940,      0.000000,  85935.421875
     8.333330,      0.266667,      0.000000,      1.031443,    147.296158,     -0.465169,      0.000000,  85817.242188
     8.484850,      0.266667,      0.000000,      1.030586,    147.905746,     -0.397303,      0.000000,  85717.187500
     8.636360,      0.266667,      0.000000,      1.029856,    148.424591,     -0.341175,      0.000000,  85631.960938
     8.787880,      0.266667,      0.000000,      1.029230,    148.868469,     -0.294470,      0.000000,  85559.000000
     8.939390,      0.266667,      0.000000,      1.028692,    149.249863,     -0.255332,      0.000000,  85496.273438
     9.090910,      0.266667,      0.000000,      1.028227,    149.578934,     -0.222313,      0.000000,  85442.093750
     9.242420,      0.266667,      0.000000,      1.027824,    149.863861,     -0.194326,      0.000000,  85395.156250
     9.393940,      0.266667,      0.000000,      1.027474,    150.111389,     -0.170513,      0.000000,  85354.382812
     9.545450,      0.266667,      0.000000,      1.027169,    150.327103,     -0.150177,      0.000000,  85318.804688
     9.696970,      0.266667,      0.000000,      1.026901,    150.515732,     -0.132748,      0.000000,  85287.710938
     9.848480,      0.266667,      0.000000,      1.026667,    150.681091,     -0.117771,      0.000000,  85260.398438
    10.000000,      0.266667,      0.000000,      1.026460,    150.826614,     -0.104867,      0.000000,  85236.359375
    10.151520,      0.266667,      0.000000,      1.026278,    150.955063,     -0.093716,      0.000000,  85215.132812
    10.303030,      0.266667,      0.000000,      1.026116,    151.068710,     -0.084065,      0.000000,  85196.343750
    10.454550,      0.266667,      0.000000,      1.025972,    151.169632,     -0.075697,      0.000000,  85179.625000
    10.606060,      0.266667,      0.000000,      1.025843,    151.259644,     -0.068434,      0.000000,  85164.742188
    10.757580,      0.266667,      0.000000,      1.025728,    151.340149,     -0.062121,      0.000000,  85151.398438
    10.909090,      0.266667,      0.000000,      1.025624,    151.412445,     -0.056618,      0.000000,  85139.421875
    11.060610,      0.266667,      0.000000,      1.025531,    151.477615,     -0.051814,      0.000000,  85128.617188
    11.212120,      0.266667,      0.000000,      1.025446,    151.536591,     -0.047615,      0.000000,  85118.828125
    11.363640,      0.266667,      0.000000,      1.025369,    151.590240,     -0.043939,      0.000000,  85109.898438
    11.515150,      0.266667,      0.000000,      1.025298,    151.639175,     -0.040717,      0.000000,  85101.757812
    11.666670,      0.266667,      0.000000,      1.025233,    151.684097,     -0.037886,      0.000000,  85094.273438
    11.818180,      0.266667,      0.000000,      1.025173,    151.725418,     -0.035397,      0.000000,  85087.367188
    11.969700,      0.266667,      0.000000,      1.025117,    151.763748,     -0.033214,      0.000000,  85080.960938
    12.121210,      0.266667,      0.000000,      1.025065,    151.799332,     -0.031292,      0.000000,  85074.992188
