  x,y,z,rho,u,v,w,p
    24.323875,    -27.592453,      0.000000,      0.091934,    385.128082,   -454.293793,      0.000000,   2831.878662
    24.852217,    -28.209469,      0.000000,      0.109574,    357.530548,   -429.632935,      0.000000,   3696.972412
    25.382668,    -28.828995,      0.000000,      0.132363,    330.822906,   -399.950989,      0.000000,   4926.126465
    25.915133,    -29.451143,      0.000000,      0.157745,    307.690704,   -370.267792,      0.000000,   6398.490234
    26.449520,    -30.075804,      0.000000,      0.183315,    288.170349,   -343.788635,      0.000000,   7966.318848
    26.985920,    -30.702988,      0.000000,      0.207423,    271.674683,   -321.751068,      0.000000,   9505.833008
    27.524149,    -31.332695,      0.000000,      0.229314,    257.718842,   -304.009735,      0.000000,  10945.065430
    28.064392,    -31.964924,      0.000000,      0.248999,    245.955429,   -289.778076,      0.000000,  12266.570312
    28.606552,    -32.599483,      0.000000,      0.266962,    235.910034,   -278.105988,      0.000000,  13491.508789
    29.150444,    -33.236477,      0.000000,      0.284237,    226.832947,   -267.878906,      0.000000,  14687.699219
    29.696257,    -33.875896,      0.000000,      0.302135,    218.009308,   -258.028442,      0.000000,  15950.038086
    30.243889,    -34.517658,      0.000000,      0.321615,    209.033920,   -247.868576,      0.000000,  17352.814453
    30.793348,    -35.161751,      0.000000,      0.342811,    199.930618,   -237.291138,      0.000000,  18910.470703
    31.344532,    -35.808189,      0.000000,      0.364780,    191.130844,   -226.749176,      0.000000,  20551.708984
    31.897543,    -36.456966,      0.000000,      0.385806,    183.273956,   -217.065323,      0.000000,  22136.376953
    32.452286,    -37.107891,      0.000000,      0.404001,    176.848953,   -208.947449,      0.000000,  23504.832031
    33.008652,    -37.761166,      0.000000,      0.418246,    171.931320,   -202.516205,      0.000000,  24558.414062
    33.566849,    -38.416683,      0.000000,      0.428593,    168.233093,   -197.452927,      0.000000,  25293.435547
    34.126671,    -39.074356,      0.000000,      0.435999,    165.235397,   -193.139908,      0.000000,  25779.373047
    34.688129,    -39.734283,      0.000000,      0.441616,    162.282501,   -188.620117,      0.000000,  26108.882812
    35.251320,    -40.396362,      0.000000,      0.446426,    158.720200,   -183.396088,      0.000000,  26379.810547
    35.816040,    -41.060509,      0.000000,      0.450730,    154.194305,   -177.288925,      0.000000,  26642.226562
    36.382397,    -41.726906,      0.000000,      0.455123,    149.072891,   -170.396011,      0.000000,  26947.892578
